Employee Number,Surname,Forename,Gross Pay,Taxable Gross,Net Pay,Basic,PDI,SMP,CMP,SSP,CSP BASIC ADJ,SSP OFFSET,UNPAID LEAVE,ACTING ALLOW,WEIGHTING,SUPPLEMENT,OT HRS @ 1,OT HRS @ 1.25,OT HRS @ 1.50,OT HRS @ 2.00,OT HRS @ 3.00,OT HRS CALL,OT HRS @ 2.50,OT HRS @ 1.75,OT @ 1.00,OT @ 1.25,OT @ 1.50,OT @ 2.00,OT @ 3.00,OVERTIME,OT CALL OUT,OT @ 2.50,OT @ 1.75,CUST SAT INC,SERV INCENTIVE,ANNUAL BONUS,REFER A FRIEND,BONUS,TEAM LEADER,BDE BONUS,INCENTIVE,PROD BONUS,KIT DAYS,SALES BONUS,COMMISSION,HOLIDAY PAY,INCENTIVE ADJUST,PILON N,PILON T,EXGRATIA N,EXGRATIA T,SIGNING FEE,EXGRATIA T & N,RETENTION BONS,RELOC N,MED EE HCARE,MED SPUSE HCARE,MED PARENT HCARE,MED FAMILY HCARE,MED EE HCARE,MED SPOUSE HCARE,MED PARENT HCARE,MED FAMILY HCARE,MED EE,MED EE BRONZE,MED EE ADJ,MED SPOUSE ADJ,MED SPF ADJ,MED FAM ADJ,OPT GAIN TN,WK EVE @ 0.20 HRS,WK EVE @ 0.20,WK EVE @ 0.30 HRS,WK EVE @ 0.30,WK EVE @ 0.40 HRS,WK EVE @ 0.40,WK DAY @ 2.00 HRS,WK DAY @ 2.00,EXPENSES,CHOOSECHILDCA,CHOOSE BIKES,CHOOSE MOBILES,CHOOSE HEALTH,CHILDCAR NEW,SMART MILES,MILEAGE PAYMENT,IPAD 2,CHOOSE MOB TOPUP,STAFF TV,SMART PENSION,SMART AVC %,SMART AVC £,SMART PENS,SMART PENS,PENSION REFUND,MAT CHOICES PAY,TOP UP HOLIDAY,TOP UP TRAIN,TOP UP OTHER,TOP UP BANK HOL,TAX,NI EES,NI ERS,CSA PRE 04/03,PRIOIRTY 1,PRIORITY 2,EAS,NON PRIORTY 1,NON PRIORTY 2,COUNCIL TAX1,COUNCIL TAX2,COUNCIL TAX3,EAS2,COUNCIL TAX > 07,EAS3,CSA POST 04/03,CSA POST 04/03,CSA POST 04/03,CSA POST 04/03,CSA POST 04/03,AEO FINES,COUNCIL TAX2 > 07,EAS POST 04/10,EAS2 POST 04/10,AEO FINES2,COUNCIL TAX > 07,EAS3 POST 04/10,GAYE,ADVANCE,LOAN,OVERPAYMENTS,MONIES REC,SAYE 2008,SAYE 2009,EQUIP LOSS,CAR FINES,PRIVMOB CALL,VEH REPAIR,SAYE 2010,SAYE 2011,SAYE 2012 3YR,SAYE 2012 5YR,SAYE 2013 3YR,SAYE 2013 5YR,OPT GAIN DED,CO INVESTMENT,CHOOSE CHILDCARE DED,CHOOSE COMPS DED,CHOOSE BIKES DED,CHOOSE VOUCH DED,CHOOSE TRAVEL DED,MED EE HCARE DED,MED SPOUSE HCARE DED,MED PARENT HCARE DED,MED FAM HCARE DED,PENSION 1 EES,PENSION 1 ERS,PENSION 1F EES,PENSION 1F ERS,PENSION EES,PENSION ERS,PENSION ENT EES,PENSION ENT ERS,PENSION EES,PENSION ERS,L & G PENSION EES,L & G PENSION ERS,L & G PENSION % EES,L & G PENSION % ERS,L & G PEN FIXED EES,L & G PEN FIXED ERS,VC % EES,VC % EES,VC £ EES,VC £ EES,STUDENT LOAN,SPLIT NET PAY,IPAD 3,STAFF TV 2,GYM FLEX,DENTAL - EES L1,DENTAL - EES L3,DENTAL - EES L6,DENTAL-EES&PARL1,DENTAL-EES&PARL3,DENTAL-EES&PARL6,DENTAL - SP L1,DENTAL - SP L3,DENTAL - SP L6,DENTAL - FAM L1,DENTAL - FAM L3
234843,Last Name 144986,First Name 144986,3751.27,3751.27,2823.31,1225.58,0,0,0,0,0,0,0,0,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2347.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.71,0,0,0,0,0,0,0,0,59.69,46.99,583.6,344.36,426.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234844,Last Name 144989,First Name 144989,2450.02,2450.02,1912.38,1237.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1195.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.94,0,0,0,0,0,0,0,0,15.01,17.13,323.2,214.44,246.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234845,Last Name 145049,First Name 145049,2145.98,2145.98,1687.38,1527.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.75,0,0,0,0,0,0,0,0,0,27.66,262.4,175.47,201.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20.73,0,0,0,0,0,0,0,0,0,0,0,0,0
234846,Last Name 145074,First Name 145074,2541.95,2541.95,1858.75,1472.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1006.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19.64,0,0,0,0,0,0,0,0,37.03,45.64,340.4,216.29,248.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,58.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76.51,0,0,0,0,0,0,0,0,0,0,0,0,0
234847,Last Name 145075,First Name 145075,6481.31,6481.31,4101,1557.33,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,143.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4273.68,0,0,0,0,0,0,0,0,0,0,0,74.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.01,-32.02,0,0,0,0,0,275.03,0,221.22,0,1727.71,396.85,788.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.42,0,0,0,0,0,0,0,0,0,0,0,0,0
234848,Last Name 145076,First Name 145076,2684.92,2684.92,1980.33,1268.5,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,808.4,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.14,0,0,0,0,0,0,271.3,0,9.28,27.33,370.2,231.48,266.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600002,Last Name 600002,First Name 600002,2239.32,2239.32,1688.08,1225.58,0,0,0,0,-56.57,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779.1,0,0,0,0,0,0,0,0,0,0,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-27.16,0,0,0,0,0,0,0,0,25.37,17.5,281,178.1,204.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-54.98,0,0,0,0,0,0,0,0,0,0,0,0,0
600007,Last Name 600007,First Name 600007,2270.76,2270.76,1430.62,1293.08,0,0,0,0,0,0,0,0,86.67,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,365.5,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-32.12,0,0,0,0,0,0,202.47,0,0,23.91,287.2,173.95,200.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.83,0,96.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65.25,0,0,0,0,0,0,0,0,0,0,0,0
600010,Last Name 600010,First Name 600010,2787.76,2787.76,2060.23,1268.5,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,234.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128.75,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.57,0,0,0,0,0,0,0,0,25.97,53.02,390.8,243.82,280.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600013,Last Name 600013,First Name 600013,2575.26,2575.26,1998.19,1268.5,0,0,0,0,0,0,0,0,86.67,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,976.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.57,0,0,0,0,0,0,0,0,0,20.37,347.6,229.47,263.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600016,Last Name 600016,First Name 600016,2780.48,2780.48,2104.48,1184.17,0,0,0,0,0,0,0,0,86.67,0,16,0,0,0,0,0,0,0,109.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346.47,0,0,0,0,0,0,0,0,0,0,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-13.88,0,0,0,0,0,0,0,0,0,30.58,389.2,249.64,287.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600017,Last Name 600017,First Name 600017,4495.95,4495.95,2951.74,1293.08,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2457,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.06,0,0,0,0,0,0,357.42,0,73.26,0,933.71,357.19,514.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,48.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.4,0,0,0,0,0,0,0
600021,Last Name 600021,First Name 600021,4660.4,4660.4,3207.09,1268.5,0,0,0,0,0,0,0,0,0,238.34,40,0,0,0,0,0,0,0,292.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2368,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15.57,0,0,0,0,0,0,330.5,0,31.97,53.02,999.71,360.69,538.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600022,Last Name 600022,First Name 600022,5551.98,5551.98,3724.44,1268.5,0,0,0,0,0,0,0,0,86.67,238.34,32,0,0,0,0,0,0,0,234.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2571.84,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.35,0,0,0,0,0,0,416.85,0,568.54,97.5,1356.11,378.52,661.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600023,Last Name 600023,First Name 600023,912.6,912.26,514.95,507.42,0,0,0,17.51,0,-17.51,0,0,86.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215.1,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,15.6,18.8,21.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600025,Last Name 600025,First Name 600025,3004.96,3004.96,2207.96,980.5,0,0,0,0,0,0,0,0,69.34,0,8,0,0,0,0,0,0,0,56.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1815.45,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.81,0,0,0,0,0,0,0,0,0,0,434.2,269.89,310.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600027,Last Name 600027,First Name 600027,3270.76,3270.76,2396.51,1268.5,0,0,0,0,0,0,0,0,86.67,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1657.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.14,0,0,0,0,0,0,0,0,27.18,23.71,487.4,302.85,348.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84,0,0,0,0,0,0,0,0,0,0,0,0
600028,Last Name 600028,First Name 600028,2646.64,2646.64,2047,1237.42,0,0,0,0,0,0,0,0,86.67,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,649.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.94,0,0,0,0,0,0,417.35,0,32.45,0,361.6,238.04,273.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600030,Last Name 600030,First Name 600030,449.96,449.96,349.96,190.25,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.39,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,-92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4,0,25.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600034,Last Name 600034,First Name 600034,2606.87,2606.87,1986.31,1225.58,0,0,0,0,0,0,0,0,86.67,238.34,48,0,0,0,0,0,0,0,339.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,0,0,0,0,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.42,0,0,0,0,0,0,450.2,0,0,36.95,354.6,228.8,263.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600036,Last Name 600036,First Name 600036,1921.83,1921.83,1321.41,1225.58,0,0,0,0,0,0,0,0,86.67,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-29.42,0,0,0,0,0,0,28.1,0,26.65,0,217.6,139.91,160.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,50,0,0,0,0,0,0,88.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600048,Last Name 600048,First Name 600048,3900.92,3900.92,2850.66,1225.58,0,0,0,0,0,0,0,0,86.67,0,24,0,0,0,0,0,0,0,169.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2311.08,0,0,0,0,0,0,0,0,0,0,0,74.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.71,0,0,0,0,0,0,0,0,0,48.27,613.4,345.87,436.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.66,0,0,0,44.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600055,Last Name 600055,First Name 600055,3322.27,3322.27,2366.38,1225.58,0,0,0,0,0,0,0,0,86.67,238.34,32,0,0,0,0,0,0,0,226.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1309.89,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.71,0,0,0,0,0,0,122.12,0,0,35.21,497.6,300.13,345.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-65.25,0,0,0,0,0,0,0,0,0,0,0,0
600060,Last Name 600060,First Name 600060,446.48,446.48,446.48,507.42,0,0,0,0,-117.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600061,Last Name 600061,First Name 600061,1880.92,1880.92,1425.37,947.33,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,163.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,634.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.14,0,0,0,0,0,0,129.2,0,15.04,0,209.4,146.15,168.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,27.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600063,Last Name 600063,First Name 600063,3407.17,3407.17,2522.24,1271.42,0,0,0,0,0,0,0,0,0,238.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1742.58,0,0,0,0,0,0,0,0,0,0,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-23.43,-93.76,0,0,0,0,0,0,0,177.71,57.15,514.6,324.84,373.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,70.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600064,Last Name 600064,First Name 600064,1598.3,1598.3,1485.86,1225.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.71,0,0,0,0,0,0,168.51,0,18.52,0,-31.4,107.93,124.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-35.91,0,0,0,0,0,0,0,0,0,0,0,0,0
600067,Last Name 600067,First Name 600067,5402.47,5402.47,3717.12,1280.67,0,0,0,0,0,0,0,0,0,238.34,24,0,0,0,0,0,0,0,177.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2789.6,0,0,0,0,0,0,0,0,0,0,0,0,0,92.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.62,0,0,0,0,0,0,646.16,0,119.48,89.61,966.91,375.53,641.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
